ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Z_CostContact,Z_Revenue,Response,Children,Customer_Age,Loyalty_Score,Eco_Friendly_Score,Recency_Score,Spending_Ratio,Income_Category
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,3,11,1,2,56,12,136.9,8,0.01,Low
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,3,11,0,1,63,18,146.44,4,0.02,Medium
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,3,11,0,0,77,26,243.1,57,0.02,High
2535,1978,Graduate,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,3,11,1,1,47,19,59.78,24,0.01,Medium
11039,1975,Graduation,Married,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,3,11,0,1,50,11,92.2,51,0.01,Low
9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,3,11,0,0,43,16,291.83,29,0.02,Medium
9635,1983,Graduate,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,3,11,0,0,42,7,7.28,13,0.0,Low
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,3,11,0,1,73,4,13.26,23,0.0,Low
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,3,11,1,1,43,11,37.22,36,0.01,Low
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,3,11,0,1,63,12,3.58,88,0.01,Low
5510,1977,Graduate,Married,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,3,11,0,1,48,13,17.59,2,0.01,Low
873,1949,Graduate,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,3,11,1,2,76,17,1.67,3,0.02,Medium
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,3,11,0,0,35,5,6.23,15,0.0,Very Low
5181,1982,Primary,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,3,11,0,1,43,3,11.74,58,0.0,Very Low
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,3,11,0,1,50,6,29.24,11,0.0,Low
10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,3,11,0,1,66,4,16.08,27,0.0,Very Low
4698,1983,Doctorate,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,3,11,0,0,42,14,128.74,32,0.01,Low
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,3,11,0,1,49,21,27.11,12,0.01,Medium
1745,1962,Doctorate,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,3,11,1,0,63,19,189.83,88,0.02,Medium
10590,1956,Doctorate,Together,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,3,11,0,0,69,22,176.89,91,0.02,Medium
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,3,11,1,0,32,16,74.47,12,0.02,Medium
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,3,11,0,1,38,3,6.06,21,0.0,Very Low
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,3,11,0,1,60,10,38.38,23,0.0,Medium
2407,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,3,11,1,0,43,19,101.47,10,0.02,Medium
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,3,11,0,1,63,21,374.16,35,0.01,Medium
7912,1978,Graduation,Married,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,3,11,0,1,47,6,37.67,69,0.0,Low
7712,1946,Doctorate,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,3,11,0,0,79,18,82.33,68,0.01,Medium
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,3,11,0,0,62,18,345.38,85,0.02,Medium
7275,1971,Graduate,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,3,11,0,2,54,7,5.28,34,0.0,Low
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,3,11,0,2,57,16,58.12,55,0.01,Low
1384,1992,Primary,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,3,11,0,1,33,5,12.79,10,0.0,Very Low
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,3,11,0,2,51,14,43.93,30,0.01,Low
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,3,11,0,0,75,26,98.01,36,0.02,Low
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,3,11,0,1,48,11,18.89,14,0.01,Low
2674,1958,Graduate,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,3,11,1,1,67,15,107.26,79,0.02,Medium
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,3,11,0,1,49,14,22.0,52,0.01,Low
3231,1973,Graduation,Married,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,3,11,0,1,52,4,9.44,97,0.0,Low
4096,1968,Graduate,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,3,11,0,1,57,9,46.64,24,0.0,Low
10476,1958,Graduation,Married,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,3,11,0,1,67,10,27.85,0,0.0,Medium
5948,1975,Graduation,Single,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,3,11,0,1,50,10,18.79,96,0.0,Low
9140,1960,2n Cycle,Together,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,3,11,0,2,65,6,12.02,89,0.0,Low
10258,1965,Graduate,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,3,11,0,3,60,4,0.19,94,0.0,Low
5675,1960,Doctorate,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,3,11,0,1,65,16,2.09,98,0.01,Low
4743,1969,Doctorate,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,3,11,0,1,56,23,27.05,72,0.02,Low
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,3,11,0,1,65,13,25.74,1,0.01,Low
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,3,11,0,3,50,14,3.1,26,0.01,Low
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,3,11,1,1,40,5,28.19,5,0.0,Very Low
8773,1971,Graduate,Together,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,3,11,0,1,54,12,0.67,22,0.01,Low
10475,1970,Graduate,Together,7500.0,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,3,11,0,1,55,12,24.27,39,0.04,Very Low
10420,1955,Graduate,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,3,11,0,1,70,9,33.77,56,0.0,Low
7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,3,11,0,2,69,8,26.79,74,0.0,Low
2902,1958,Graduation,Together,7500.0,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,3,11,0,2,67,4,9.51,87,0.01,Very Low
4345,1964,2n Cycle,Single,7500.0,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,3,11,0,2,61,3,2.73,49,0.0,Very Low
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,3,11,0,1,52,5,7.23,24,0.0,Very Low
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,3,11,0,0,77,20,90.24,9,0.02,High
3769,1972,Doctorate,Together,7500.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,3,11,0,1,53,4,2.48,17,0.01,Very Low
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,3,11,0,2,49,4,3.26,10,0.0,Very Low
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,3,11,0,2,45,4,3.03,35,0.0,Low
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,3,11,0,0,46,20,247.32,56,0.02,Medium
8216,1972,Graduate,Married,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,3,11,0,2,53,11,7.75,7,0.01,Low
8140,1973,Graduation,Together,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,3,11,0,1,52,7,30.54,51,0.0,Very Low
10146,1972,Doctorate,Together,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,3,11,0,1,53,4,2.48,17,0.0,Low
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,3,11,0,2,50,4,12.78,30,0.0,Low
2587,1972,Doctorate,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,3,11,0,1,53,5,0.22,21,0.0,Very Low
4405,1956,Graduate,Married,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,3,11,0,2,69,21,24.26,2,0.01,Medium
8663,1974,Graduation,Divorced,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,3,11,0,2,51,3,0.11,85,0.0,Low
2589,1972,Graduation,Divorced,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,3,11,0,1,53,6,9.86,65,0.0,Very Low
3421,1968,Graduate,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,3,11,0,1,57,21,40.04,64,0.01,Medium
10490,1969,Doctorate,Married,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,3,11,0,2,56,12,143.93,11,0.01,Low
4094,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,3,11,0,2,64,11,7.86,92,0.0,Medium
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,3,11,0,1,53,20,32.15,54,0.01,Medium
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,3,11,0,1,72,8,5.39,4,0.0,Low
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,3,11,1,1,68,11,14.84,53,0.01,Low
6613,1970,Graduate,Married,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,3,11,0,1,55,20,32.79,39,0.02,Low
10827,1967,Doctorate,Married,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,3,11,0,2,58,7,7.91,49,0.0,Low
5491,1951,Graduate,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,3,11,0,1,74,12,29.75,70,0.01,Low
8402,1953,Graduate,Married,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,3,11,0,1,72,20,115.89,40,0.01,Medium
8783,1950,Graduation,Married,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,3,11,0,1,75,15,36.39,40,0.01,Low
10010,1953,Doctorate,Divorced,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,3,11,1,2,72,7,5.33,43,0.0,Low
618,1977,Doctorate,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,3,11,0,1,48,21,51.95,17,0.01,Medium
9121,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,3,11,1,1,53,14,62.87,40,0.02,Medium
361,1969,Graduate,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,3,11,0,2,56,3,2.99,84,0.0,Low
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,3,11,1,0,81,20,266.99,25,0.02,Medium
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,3,11,0,1,35,8,38.65,62,0.01,Low
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,3,11,0,1,46,15,130.01,83,0.01,Low
524,1966,Primary,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,3,11,0,0,59,5,50.01,47,0.0,Very Low
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,3,11,0,0,77,9,70.64,45,0.0,Low
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,3,11,0,3,53,5,10.9,34,0.0,Low
4098,1973,Graduation,Married,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,3,11,0,2,52,6,7.93,3,0.0,Very Low
5824,1972,Doctorate,Together,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,3,11,0,3,53,3,0.04,1,0.0,Low
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,3,11,0,0,53,22,357.01,18,0.01,Medium
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,3,11,0,1,59,19,40.57,45,0.02,Medium
5229,1969,Doctorate,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,3,11,0,1,56,4,2.3,81,0.0,Low
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,3,11,0,0,66,4,8.19,77,0.0,Very Low
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,3,11,0,1,55,6,41.83,23,0.0,Very Low
8254,1974,Doctorate,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,3,11,0,1,51,3,0.07,48,0.0,Low
2836,1972,Doctorate,Married,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,3,11,0,1,53,3,2.26,61,0.0,Low
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,3,11,0,2,67,5,24.23,60,0.0,Low
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,3,11,0,0,53,13,216.7,75,0.01,Low
7152,1983,Graduate,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,3,11,0,1,42,4,0.88,64,0.0,Very Low
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,3,11,0,1,52,4,9.24,54,0.0,Low
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,3,11,0,0,40,22,117.37,84,0.01,High
274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,3,11,0,2,52,5,7.96,75,0.0,Low
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,3,11,0,2,58,12,77.41,16,0.0,Medium
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,3,11,0,2,46,4,5.01,79,0.0,Low
8588,1961,Graduation,Married,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,3,11,0,2,64,11,7.86,92,0.0,Medium
2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,3,11,0,0,39,3,9.65,16,0.0,Very Low
574,1964,Graduation,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,3,11,0,0,61,6,81.67,96,0.0,Low
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,3,11,0,1,42,7,30.32,30,0.0,Low
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,3,11,0,2,73,6,8.37,60,0.0,Low
1183,1949,Graduate,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,3,11,0,2,76,3,3.41,11,0.0,Low
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,3,11,1,1,46,6,3.32,75,0.0,Very Low
4530,1948,Graduate,Widow,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,3,11,1,0,77,20,104.7,36,0.02,Medium
1553,1946,Graduation,Together,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,3,11,0,0,79,22,445.09,71,0.03,Medium
4682,1958,Graduation,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,3,11,0,0,67,12,79.38,88,0.01,Low
8204,1971,2n Cycle,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,3,11,0,0,54,17,158.21,93,0.02,Medium
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,3,11,0,1,68,22,21.87,93,0.02,Low
1232,1982,Doctorate,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,3,11,0,0,43,16,153.09,54,0.02,Medium
1927,1973,2n Cycle,Together,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,3,11,0,1,52,13,74.16,41,0.01,Medium
5788,1972,Graduation,Together,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,3,11,0,1,53,9,29.54,46,0.0,Low
6652,1965,Graduation,Married,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,3,11,0,0,60,16,360.82,28,0.01,Medium
6246,1953,Graduation,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,3,11,1,0,72,22,245.59,40,0.02,Medium
5975,1967,Doctorate,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,3,11,0,1,58,5,0.63,82,0.0,Low
6875,1965,Doctorate,Together,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,3,11,0,0,60,15,54.2,38,0.02,Low
4399,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,3,11,0,0,56,15,213.05,3,0.02,Medium
4042,1971,Graduation,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,3,11,1,1,54,8,8.66,87,0.0,Low
2157,1972,Graduation,Together,26290.0,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,3,11,0,2,53,6,20.46,49,0.0,Very Low
10133,1970,Graduation,Single,93790.0,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,3,11,1,0,55,25,218.87,16,0.03,High
2525,1974,Doctorate,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,3,11,1,0,51,16,177.09,65,0.01,Low
8233,1950,Graduate,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,3,11,0,1,75,17,13.84,9,0.01,Medium
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,3,11,0,1,66,18,141.62,24,0.01,Low
2945,1955,Doctorate,Together,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,3,11,0,2,70,4,0.07,25,0.0,Low
10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,3,11,0,1,47,6,29.29,43,0.0,Very Low
5074,1986,Graduate,Married,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,3,11,0,1,39,4,0.77,10,0.0,Very Low
10524,1963,Graduate,Divorced,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,3,11,0,1,62,18,73.99,29,0.02,Low
4690,1953,Graduation,Married,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,3,11,0,1,72,17,26.11,45,0.01,Low
7521,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,3,11,0,0,73,19,100.11,57,0.02,Medium
7196,1950,Doctorate,Married,41145.0,1,1,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3,3,11,0,2,75,3,0.11,20,0.0,Low
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,3,11,0,1,55,21,217.9,29,0.02,Medium
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,3,11,0,2,55,5,11.47,82,0.0,Very Low
4864,1977,Graduation,Married,34380.0,1,0,2013-05-02,68,72,7,58,13,1,24,4,4,1,3,8,3,11,0,1,48,8,19.08,68,0.01,Low
4706,1966,Graduation,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,3,11,0,1,59,4,0.52,65,0.0,Low
4070,1969,Doctorate,Married,94871.0,0,2,2012-09-01,99,169,24,553,188,0,144,1,8,5,4,7,3,11,1,2,56,17,106.08,99,0.01,High
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,3,11,0,1,67,19,96.23,9,0.02,Medium
3697,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,3,11,0,1,71,7,21.7,20,0.0,Low
217,1956,Graduate,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,3,11,0,0,69,22,96.56,78,0.02,Medium
4220,1970,Doctorate,Married,59892.0,0,1,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,3,11,0,1,55,6,0.81,26,0.0,Low
5286,1987,Graduate,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,3,11,0,0,38,9,7.73,68,0.01,Low
9559,1961,Doctorate,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,3,11,0,1,64,25,2.22,79,0.02,Low
2849,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,3,11,0,1,46,24,459.02,25,0.02,Medium
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,3,11,0,1,65,20,70.0,83,0.01,Medium
3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,3,11,0,1,44,4,8.71,32,0.0,Very Low
5868,1980,Graduation,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,3,11,0,1,45,4,12.0,49,0.0,Very Low
8370,1976,2n Cycle,Together,75484.0,0,1,2012-08-02,50,378,97,259,197,194,34,2,7,3,6,4,3,11,0,1,49,16,307.66,50,0.02,Medium
9988,1976,Graduate,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,3,11,0,1,49,22,90.59,84,0.01,Medium
2939,1970,Graduate,Together,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,3,11,0,0,55,14,288.44,96,0.02,Medium
5529,1946,Doctorate,Together,64014.0,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7,3,11,0,3,79,15,1.11,56,0.01,Medium
9743,1955,Graduation,Married,76998.0,0,1,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,3,11,0,1,70,27,209.43,85,0.02,Medium
5763,1972,Graduate,Together,49854.0,1,0,2013-11-10,63,123,17,171,39,0,30,5,6,2,5,6,3,11,0,1,53,13,48.13,63,0.01,Low
3478,1971,Doctorate,Married,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,3,11,1,2,54,20,120.44,17,0.01,Medium
7494,1950,Doctorate,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,3,11,0,2,75,11,2.75,11,0.01,Low
1763,1988,Graduation,Together,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,3,11,1,0,37,28,442.92,62,0.03,Medium
7250,1978,Graduation,Together,57867.0,1,0,2013-10-01,48,344,35,178,15,23,17,7,7,2,9,6,3,11,0,1,47,18,87.26,48,0.01,Low
2005,1990,Graduation,Married,35765.0,1,0,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,3,11,0,1,35,6,8.78,86,0.0,Low
10770,1959,Graduation,Married,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,3,11,0,0,66,24,403.26,73,0.02,Medium
6885,1977,Graduation,Divorced,32952.0,1,0,2013-12-01,36,38,0,12,3,1,1,1,2,0,3,7,3,11,0,1,48,5,1.38,36,0.0,Low
2072,1969,Doctorate,Together,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,3,11,1,1,56,15,29.67,34,0.02,Low
9463,1959,Graduation,Together,71706.0,0,1,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,3,11,0,1,66,21,172.24,16,0.02,Medium
6318,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,3,11,0,0,37,29,74.53,48,0.02,Medium
4093,1975,Graduate,Together,53253.0,1,1,2013-02-11,61,216,9,57,20,9,125,7,4,3,5,5,3,11,0,2,50,12,27.11,61,0.01,Low
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,3,11,0,1,52,4,9.24,54,0.0,Low
