Year,Country,Avg_Temperature_degC,CO2_Emissions_tons_per_capita,Sea_Level_Rise_mm,Rainfall_mm,Population,Renewable_Energy_pct,Extreme_Weather_Events,Forest_Area_pct,Decade,Total_CO2_Emissions,Renewable_to_Emission_Ratio,Weather_Risk_Level,Forest_Change_Rate,Temperature_Change,Norm_Temp,Norm_Sea,Norm_Events,Climate_Impact_Score
2007,Indonesia,19.9,13.0,1.2,1412.0,318523214,13.0,9,29.8,2000,4140801782.0,0.9999992307698226,Faible,3.6999999999999993,3.299999999999997,0.4983277591973243,0.04999999999999999,0.6428571428571428,0.3970616340181557
2007,Indonesia,26.6,10.9,1.6,2032.0,1126838160,30.7,2,18.5,2000,12282535944.0,2.816511177512681,Faible,-11.3,6.700000000000003,0.7224080267558528,0.15000000000000002,0.14285714285714285,0.3384217232043319
2007,Indonesia,5.8,17.7,2.1,1365.0,266267433,22.9,12,43.5,2000,4712933564.099999,1.2937845797827232,Modéré,25.0,-20.8,0.026755852842809347,0.275,0.8571428571428571,0.38629956999522214
2008,Indonesia,12.3,6.4,1.5,671.0,262587298,30.6,11,38.9,2000,1680558707.2,4.781242529308548,Modéré,-4.600000000000001,6.500000000000001,0.24414715719063546,0.125,0.7857142857142857,0.3849538143016404
2008,Indonesia,19.2,8.4,1.7,1473.0,490479768,46.2,6,51.6,2000,4120030051.2000003,5.499993452388748,Faible,12.700000000000003,6.899999999999999,0.4749163879598661,0.175,0.42857142857142855,0.3594959388437649
2009,Indonesia,24.6,9.3,1.6,1079.0,91233652,47.1,14,57.5,2000,848472963.6,5.064510683321846,Modéré,5.899999999999999,5.400000000000002,0.6555183946488294,0.15000000000000002,1.0,0.6018394648829432
2009,Indonesia,10.5,18.9,1.5,2994.0,1289226003,29.3,3,50.7,2000,24366371456.699997,1.5502637300191906,Faible,-6.799999999999997,-14.100000000000001,0.18394648829431437,0.125,0.21428571428571427,0.17441073419334288
2010,Indonesia,14.4,4.9,3.3,2466.0,1345958932,10.4,13,10.8,2010,6595198766.8,2.122444648072147,Modéré,-39.900000000000006,3.9000000000000004,0.31438127090301005,0.575,0.9285714285714285,0.6059842331581461
2010,Indonesia,18.1,8.4,4.1,2206.0,899066343,47.6,10,40.2,2010,7552157281.200001,5.666659920642952,Modéré,29.400000000000002,3.700000000000001,0.4381270903010034,0.7749999999999999,0.7142857142857142,0.6424709348622392
2010,Indonesia,10.8,14.7,2.3,998.0,442921564,28.8,13,41.3,2010,6510946990.799999,1.9591823406922855,Modéré,1.0999999999999943,-7.300000000000001,0.19397993311036787,0.32499999999999996,0.9285714285714285,0.48251712056059876
2010,Indonesia,15.7,9.4,4.2,1424.0,1089256242,9.0,3,41.4,2010,10239008674.800001,0.9574457899512873,Faible,0.10000000000000142,4.899999999999999,0.35785953177257523,0.8,0.21428571428571427,0.4573817486860965
2010,Indonesia,19.6,8.8,3.4,1037.0,235905387,15.4,11,50.1,2010,2075967405.6000001,1.7499980113658962,Modéré,8.700000000000003,3.900000000000002,0.4882943143812709,0.6,0.7857142857142857,0.6246695333651856
2011,Indonesia,8.8,3.5,1.6,2881.0,1041970958,43.5,4,24.0,2010,3646898353.0,12.428535918468803,Faible,-26.1,-10.8,0.1270903010033445,0.15000000000000002,0.2857142857142857,0.18760152890587675
2011,Indonesia,13.4,9.9,3.8,2083.0,1358606331,21.1,9,56.9,2010,13450202676.9,2.1313109784737594,Faible,32.9,4.6,0.2809364548494983,0.7,0.6428571428571428,0.5412645325688804
2011,Indonesia,19.1,17.7,3.2,2507.0,1082449514,15.0,1,62.5,2010,19159356397.8,0.8474571483292948,Faible,5.600000000000001,5.700000000000001,0.47157190635451507,0.55,0.07142857142857142,0.3643334925943622
2012,Indonesia,9.8,6.3,1.2,794.0,1182540700,34.1,8,15.5,2010,7450006410.0,5.412689821127269,Faible,-47.0,-9.3,0.1605351170568562,0.04999999999999999,0.5714285714285714,0.2606545628284758
2012,Indonesia,19.6,15.2,2.7,1817.0,1319258942,14.5,9,21.0,2010,20052735918.399998,0.9539467408245127,Faible,5.5,9.8,0.4882943143812709,0.42500000000000004,0.6428571428571428,0.5187171524128046
2014,Indonesia,10.6,14.7,3.4,2216.0,809753207,34.5,6,16.4,2010,11903372142.9,2.3469371789543003,Faible,-4.600000000000001,-9.000000000000002,0.18729096989966554,0.6,0.42857142857142855,0.4052874661570314
2014,Indonesia,15.7,14.9,1.5,2516.0,1305532079,43.9,9,68.7,2010,19452427977.100002,2.946306747445136,Faible,52.300000000000004,5.1,0.35785953177257523,0.125,0.6428571428571428,0.37523889154323936
2014,Indonesia,15.9,9.0,2.6,2849.0,617022634,30.3,8,10.3,2010,5553203706.0,3.3666629259300827,Faible,-58.400000000000006,0.20000000000000107,0.36454849498327757,0.4,0.5714285714285714,0.4453256888039497
2014,Indonesia,8.7,4.7,2.2,800.0,553908390,36.9,4,12.4,2010,2603369433.0,7.851047125431648,Faible,2.0999999999999996,-7.200000000000001,0.12374581939799328,0.30000000000000004,0.2857142857142857,0.23648670170409303
2015,Indonesia,11.6,2.3,3.4,1978.0,46316734,37.3,12,60.7,2010,106528488.19999999,16.217320794257414,Modéré,48.300000000000004,2.9000000000000004,0.22073578595317722,0.6,0.8571428571428571,0.5592928810320115
2015,Indonesia,27.6,13.4,2.1,1513.0,1029993337,40.0,14,38.3,2010,13801910715.800001,2.985072399199702,Modéré,-22.400000000000006,16.0,0.7558528428093646,0.275,1.0,0.6769509476031216
2015,Indonesia,27.3,2.4,2.3,1476.0,1132944962,46.6,7,50.4,2010,2719067908.7999997,19.41658576422598,Faible,12.100000000000001,-0.3000000000000007,0.745819397993311,0.32499999999999996,0.5,0.5236064659977703
2016,Indonesia,5.6,8.4,2.1,2082.0,227533555,37.9,4,19.0,2010,1911281862.0,4.511899390595963,Faible,-31.4,-21.700000000000003,0.02006688963210701,0.275,0.2857142857142857,0.19359372511546424
2016,Indonesia,34.3,1.4,1.9,2783.0,578387192,10.1,13,16.6,2010,809742068.8,7.214234184041542,Modéré,-2.3999999999999986,28.699999999999996,0.9799331103678929,0.22499999999999998,0.9285714285714285,0.7111681796464405
2016,Indonesia,26.0,6.6,3.3,2981.0,117179548,7.4,2,43.7,2010,773385016.8,1.1212104224084511,Faible,27.1,-8.299999999999997,0.7023411371237458,0.575,0.14285714285714285,0.47339942666029616
2016,Indonesia,13.9,15.5,1.5,1495.0,972853753,9.0,1,64.1,2010,15079233171.5,0.5806447866807828,Faible,20.39999999999999,-12.1,0.29765886287625415,0.125,0.07142857142857142,0.16469581143494186
2018,Indonesia,29.1,16.7,1.9,1382.0,1160732321,43.3,10,52.7,2010,19384229760.7,2.592812818674959,Modéré,-11.399999999999991,15.200000000000001,0.8060200668896321,0.22499999999999998,0.7142857142857142,0.5817685937251155
2019,Indonesia,16.6,7.4,2.0,1201.0,566743465,30.4,11,28.8,2010,4193901641.0,4.108102556618166,Modéré,-23.900000000000002,-12.5,0.38795986622073586,0.25,0.7857142857142857,0.47455805064500717
2019,Indonesia,14.5,18.1,3.0,2357.0,947298966,28.8,7,64.9,2010,17146111284.600002,1.591159341900916,Faible,36.10000000000001,-2.1000000000000014,0.31772575250836116,0.5,0.5,0.43924191750278707
2019,Indonesia,7.8,8.9,1.9,2653.0,483741561,23.3,13,46.5,2010,4305299892.900001,2.6179745865454085,Modéré,-18.400000000000006,-6.7,0.09364548494983277,0.22499999999999998,0.9285714285714285,0.41573897117375375
2020,Indonesia,30.0,1.7,2.7,551.0,633829632,18.5,2,10.6,2020,1077510374.3999999,10.88228892771219,Faible,-35.9,22.2,0.8361204013377926,0.42500000000000004,0.14285714285714285,0.4679925147316452
2020,Indonesia,26.2,14.3,2.0,890.0,378091478,5.3,3,35.7,2020,5406708135.400001,0.3706291114481738,Faible,25.1,-3.8000000000000007,0.7090301003344481,0.25,0.21428571428571427,0.3911052715400541
2020,Indonesia,21.6,18.8,4.8,2812.0,445421988,11.8,4,34.4,2020,8373933374.400001,0.6276592406067869,Faible,-1.3000000000000043,-4.599999999999998,0.5551839464882943,0.95,0.2857142857142857,0.5969660774008599
2021,Indonesia,18.4,11.8,2.9,2077.0,1280891832,35.8,0,33.0,2020,15114523617.6,3.033895733986666,Faible,-1.3999999999999986,-3.200000000000003,0.4481605351170568,0.475,0.0,0.30772017837235227
2021,Indonesia,21.3,9.4,2.5,1670.0,495198828,39.2,13,15.5,2020,4654868983.2,4.170208329565607,Modéré,-17.5,2.900000000000002,0.5451505016722408,0.375,0.9285714285714285,0.6162406434145564
2021,Indonesia,33.6,18.6,4.2,1191.0,884111039,13.0,13,68.5,2020,16444465325.400002,0.6989243554170131,Modéré,53.0,12.3,0.9565217391304347,0.8,0.9285714285714285,0.895031055900621
2021,Indonesia,9.6,15.7,1.8,2355.0,744131853,49.2,6,37.2,2020,11682870092.1,3.133755965760532,Faible,-31.299999999999997,-24.0,0.1538461538461538,0.2,0.42857142857142855,0.26080586080586077
2021,Indonesia,24.1,7.2,4.7,2718.0,827751807,8.9,6,31.7,2020,5959813010.400001,1.236109394292508,Faible,-5.5000000000000036,14.500000000000002,0.6387959866220736,0.925,0.42857142857142855,0.6641224717311675
2021,Indonesia,26.0,9.5,4.9,1141.0,916703921,9.4,10,44.0,2020,8708687249.5,0.9894726426603763,Modéré,12.3,1.8999999999999986,0.7023411371237458,0.9750000000000001,0.7142857142857142,0.79720895046982
2022,Indonesia,15.9,11.5,3.3,980.0,838390349,47.7,3,50.5,2020,9641489013.5,4.147822480154366,Faible,6.5,-10.1,0.36454849498327757,0.575,0.21428571428571427,0.3846114030896639
2023,Indonesia,28.5,16.5,3.8,2736.0,866280953,16.1,12,23.0,2020,14293635724.5,0.9757569843897066,Modéré,-27.5,12.6,0.785953177257525,0.7,0.8571428571428571,0.781032011466794
2023,Indonesia,27.8,9.3,1.5,2648.0,1330131634,19.4,10,17.2,2020,12370224196.2,2.086019262344879,Modéré,-5.800000000000001,-0.6999999999999993,0.7625418060200668,0.125,0.7142857142857142,0.5339425067685937
2001,Japan,24.7,3.1,3.9,1219.0,838339418,5.4,9,45.4,2000,2598852195.8,1.7419298647423718,Faible,,,0.6588628762541805,0.725,0.6428571428571428,0.6755733397037744
2001,Japan,28.6,4.5,3.2,1166.0,509030277,16.2,2,56.9,2000,2290636246.5,3.599992000017778,Faible,11.5,3.900000000000002,0.7892976588628763,0.55,0.14285714285714285,0.49405160057333974
2002,Japan,27.1,13.1,2.5,2235.0,690744654,22.5,10,27.5,2000,9048754967.4,1.7175559407969918,Modéré,-29.4,-1.5,0.7391304347826088,0.375,0.7142857142857142,0.609472049689441
2002,Japan,25.0,14.8,3.2,2530.0,824431639,41.7,9,52.3,2000,12201588257.2,2.817565663806984,Faible,24.799999999999997,-2.1000000000000014,0.6688963210702341,0.55,0.6428571428571428,0.6205844879757924
2002,Japan,27.4,6.6,2.4,2623.0,324417204,13.9,11,60.3,2000,2141153546.3999999,2.106057415064523,Modéré,8.0,2.3999999999999986,0.7491638795986622,0.35,0.7857142857142857,0.6282927217709826
2003,Japan,33.2,15.6,4.5,2562.0,252075147,16.8,11,11.7,2000,3932372293.2,1.0769223865882138,Modéré,-48.599999999999994,5.800000000000004,0.9431438127090302,0.875,0.7857142857142857,0.8679526994744386
2003,Japan,25.1,9.8,3.4,1691.0,1077312172,22.6,8,69.0,2000,10557659285.6,2.3061200957958206,Faible,57.3,-8.100000000000001,0.6722408026755853,0.6,0.5714285714285714,0.6145564580347188
2003,Japan,16.6,7.1,4.1,2673.0,109741109,43.0,8,38.3,2000,779161873.9,6.056329498127468,Faible,-30.700000000000003,-8.5,0.38795986622073586,0.7749999999999999,0.5714285714285714,0.5781294792164358
2004,Japan,7.3,17.3,3.1,1912.0,1263362850,31.2,8,29.5,2000,21856177305.0,1.8034671656259158,Faible,-8.799999999999997,-9.3,0.0769230769230769,0.525,0.5714285714285714,0.39111721611721606
2004,Japan,12.7,16.2,1.6,2000.0,1307202006,47.3,1,64.3,2000,21176672497.2,2.9197512841041457,Faible,34.8,5.3999999999999995,0.2575250836120401,0.15000000000000002,0.07142857142857142,0.1596512183468705
2004,Japan,22.6,10.4,1.2,1604.0,355479880,48.0,3,29.2,2000,3696990752.0,4.61538017751906,Faible,-35.099999999999994,9.900000000000002,0.5886287625418061,0.04999999999999999,0.21428571428571427,0.2843048256091735
2004,Japan,17.5,9.3,4.0,2621.0,1350315792,41.4,10,39.5,2000,12557936865.6,4.451608116550412,Modéré,10.3,-5.100000000000001,0.41806020066889626,0.75,0.7142857142857142,0.6274486383182035
2004,Japan,7.8,6.0,2.3,2084.0,604837682,39.8,9,16.2,2000,3629026092.0,6.6333222777962035,Faible,-23.3,-9.7,0.09364548494983277,0.32499999999999996,0.6428571428571428,0.35383420926899184
2005,Japan,10.7,15.7,1.1,629.0,1328981569,27.6,14,16.3,2000,20865010633.3,1.7579606637193226,Modéré,0.10000000000000142,2.8999999999999995,0.1906354515050167,0.025000000000000022,1.0,0.40521181716833893
2006,Japan,27.6,14.4,4.8,2726.0,63232362,26.2,9,12.9,2000,910546012.8000001,1.8194431809422353,Faible,-3.4000000000000004,16.900000000000002,0.7558528428093646,0.95,0.6428571428571428,0.7829033285555025
2007,Japan,15.4,1.3,4.3,921.0,194923647,31.5,3,45.1,2000,253400741.1,24.230582841670447,Faible,32.2,-12.200000000000001,0.34782608695652173,0.825,0.21428571428571427,0.4623706004140786
2008,Japan,19.4,9.3,4.3,2334.0,242481524,10.8,13,10.3,2000,2255078173.2000003,1.1612890738827162,Modéré,-34.8,3.9999999999999982,0.48160535117056846,0.825,0.9285714285714285,0.7450589265806656
2008,Japan,14.5,14.8,1.2,2319.0,35139374,22.7,13,46.5,2000,520062735.20000005,1.5337827474440895,Modéré,36.2,-4.899999999999999,0.31772575250836116,0.04999999999999999,0.9285714285714285,0.4320990603599299
2008,Japan,21.4,10.7,4.7,1589.0,235549454,29.8,12,38.4,2000,2520379157.7999997,2.7850441261269854,Modéré,-8.100000000000001,6.899999999999999,0.5484949832775919,0.925,0.8571428571428571,0.7768792801401497
2008,Japan,10.9,4.8,1.7,2003.0,1296305728,28.7,1,32.0,2000,6222267494.4,5.9791542100953965,Faible,-6.399999999999999,-10.499999999999998,0.19732441471571904,0.175,0.07142857142857142,0.14791766204809684
2009,Japan,34.0,10.0,3.3,1598.0,176809981,44.9,1,27.9,2000,1768099810.0,4.48999551000449,Faible,-4.100000000000001,23.1,0.9698996655518394,0.575,0.07142857142857142,0.5387760789934702
2009,Japan,34.5,12.8,3.8,1319.0,52187343,30.0,6,10.6,2000,667997990.4000001,2.343748168946743,Faible,-17.299999999999997,0.5,0.9866220735785952,0.7,0.42857142857142855,0.7050645007166745
2010,Japan,24.5,12.2,1.7,610.0,156286200,23.2,12,58.6,2010,1906691640.0,1.9016377855427988,Modéré,48.0,-10.0,0.6521739130434783,0.175,0.8571428571428571,0.5614389233954452
2011,Japan,22.2,15.2,2.1,2814.0,565411899,12.8,8,61.1,2010,8594260864.8,0.8421047091416388,Faible,2.5,-2.3000000000000007,0.5752508361204013,0.275,0.5714285714285714,0.4738931358496576
2011,Japan,25.0,17.6,2.7,1093.0,1378540228,30.3,14,47.5,2010,24262308012.800003,1.721589930914812,Modéré,-13.600000000000001,2.8000000000000007,0.6688963210702341,0.42500000000000004,1.0,0.6979654403567448
2011,Japan,8.8,5.3,3.3,1880.0,552503699,22.3,6,14.7,2010,2928269604.7,4.207539231058055,Faible,-32.8,-16.2,0.1270903010033445,0.575,0.42857142857142855,0.376887243191591
2012,Japan,6.7,19.2,2.1,684.0,872248030,21.7,6,39.0,2010,16747162176.0,1.1302077446834664,Faible,24.3,-2.1000000000000005,0.05685618729096989,0.275,0.42857142857142855,0.2534758719541328
2012,Japan,14.4,17.3,4.6,1903.0,961408872,12.2,3,13.8,2010,16632373485.6,0.7052019045075696,Faible,-25.2,7.7,0.31438127090301005,0.8999999999999999,0.21428571428571427,0.4762223283962414
2014,Japan,18.9,10.7,4.8,2852.0,214294469,32.2,9,27.9,2010,2292950818.2999997,3.0093429819224475,Faible,14.099999999999998,4.499999999999998,0.4648829431438126,0.95,0.6428571428571428,0.6859133620003185
2014,Japan,25.1,16.7,4.9,1711.0,1146020851,26.6,3,47.0,2010,19138548211.7,1.5928134174769957,Faible,19.1,6.200000000000003,0.6722408026755853,0.9750000000000001,0.21428571428571427,0.6205088389870999
2014,Japan,16.9,3.0,4.2,1152.0,1048951853,29.7,13,25.8,2010,3146855559.0,9.89996700011,Modéré,-21.2,-8.200000000000003,0.39799331103678925,0.8,0.9285714285714285,0.7088549132027393
2014,Japan,31.9,14.9,2.3,992.0,1382916110,16.5,9,46.9,2010,20605450039.0,1.107381807126304,Faible,21.099999999999998,15.0,0.8996655518394648,0.32499999999999996,0.6428571428571428,0.6225075648988692
2015,Japan,12.3,5.1,4.3,2235.0,421082224,10.7,12,27.9,2010,2147519342.3999996,2.0980351018919574,Modéré,-19.0,-19.599999999999998,0.24414715719063546,0.825,0.8571428571428571,0.6420966714444974
2015,Japan,34.1,19.1,1.1,1483.0,220754183,38.8,12,47.7,2010,4216404895.3,2.031412548998665,Modéré,19.800000000000004,21.8,0.9732441471571905,0.025000000000000022,0.8571428571428571,0.6184623347666826
2016,Japan,6.0,19.5,4.8,1424.0,274995524,11.7,13,39.5,2010,5362412718.0,0.5999996923078501,Modéré,-8.200000000000003,-28.1,0.03344481605351168,0.95,0.9285714285714285,0.6373387482083134
2016,Japan,23.4,19.0,3.3,1821.0,43209016,29.3,11,26.5,2010,820971304.0,1.542104451523973,Modéré,-13.0,17.4,0.6153846153846153,0.575,0.7857142857142857,0.6586996336996336
2016,Japan,8.1,11.2,1.1,2524.0,1144515609,26.0,14,69.0,2010,12818574820.8,2.3214264987263404,Modéré,42.5,-15.299999999999999,0.10367892976588627,0.025000000000000022,1.0,0.3762263099219621
2016,Japan,34.4,19.6,4.1,540.0,902591144,23.5,10,11.2,2010,17690786422.4,1.1989789801127653,Modéré,-57.8,26.299999999999997,0.983277591973244,0.7749999999999999,0.7142857142857142,0.8241877687529859
2017,Japan,22.9,11.3,3.8,2464.0,1335375745,42.6,2,11.0,2010,15089745918.5,3.76990816822286,Faible,-0.1999999999999993,-11.5,0.5986622073578595,0.7,0.14285714285714285,0.4805064500716674
2017,Japan,9.0,15.3,1.9,2712.0,831550186,7.9,3,63.8,2010,12722717845.800001,0.5163395318042275,Faible,52.8,-13.899999999999999,0.1337792642140468,0.22499999999999998,0.21428571428571427,0.19102165949992034
2017,Japan,5.9,5.4,2.5,2833.0,606960201,35.7,12,54.6,2010,3277585085.4,6.6110988683354295,Modéré,-9.199999999999996,-3.0999999999999996,0.030100334448160543,0.375,0.8571428571428571,0.42074773053033915
2017,Japan,28.6,6.6,4.6,2716.0,1039025430,25.4,11,16.5,2010,6857567838.0,3.848479017456034,Modéré,-38.1,22.700000000000003,0.7892976588628763,0.8999999999999999,0.7857142857142857,0.8250039815257205
2017,Japan,29.8,1.9,1.6,1073.0,1385374585,39.4,8,28.3,2010,2632211711.5,20.736732964563345,Faible,11.8,1.1999999999999993,0.8294314381270903,0.15000000000000002,0.5714285714285714,0.5169533365185539
2018,Japan,20.7,11.1,3.6,1659.0,465764328,9.0,13,25.3,2010,5169984040.8,0.810810080351279,Modéré,-3.0,-9.100000000000001,0.5250836120401338,0.65,0.9285714285714285,0.7012183468705208
2018,Japan,32.8,12.6,3.5,2995.0,1274619263,28.2,14,66.1,2010,16060202713.8,2.238093461830586,Modéré,40.8,12.099999999999998,0.9297658862876254,0.625,1.0,0.8515886287625417
2018,Japan,28.4,9.9,3.5,1203.0,471260143,46.4,0,57.2,2010,4665475415.7,4.686863952662674,Faible,-8.899999999999991,-4.399999999999999,0.7826086956521738,0.625,0.0,0.4692028985507246
2018,Japan,5.7,18.3,1.7,1485.0,604216448,41.8,1,44.3,2010,11057160998.4,2.2841517572941217,Faible,-12.900000000000006,-22.7,0.02341137123745818,0.175,0.07142857142857142,0.0899466475553432
2018,Japan,34.0,7.2,2.2,2653.0,704210527,19.3,13,64.2,2010,5070315794.400001,2.6805518325668993,Modéré,19.900000000000006,28.3,0.9698996655518394,0.30000000000000004,0.9285714285714285,0.7328236980410893
2019,Japan,15.5,6.9,4.2,2053.0,693961526,28.1,4,33.0,2010,4788334529.400001,4.072457866003093,Faible,-31.200000000000003,-18.5,0.3511705685618729,0.8,0.2857142857142857,0.4789616180920529
2019,Japan,21.3,11.9,3.5,865.0,912478829,28.6,14,69.2,2010,10858498065.1,2.4033593249081306,Modéré,36.2,5.800000000000001,0.5451505016722408,0.625,1.0,0.7233835005574135
2020,Japan,29.4,9.5,2.5,925.0,733726265,37.1,4,13.4,2020,6970399517.5,3.9052590470957402,Faible,-55.800000000000004,8.099999999999998,0.8160535117056855,0.375,0.2857142857142857,0.4922559324733237
2020,Japan,9.1,15.3,4.4,1481.0,399126588,41.3,11,37.4,2020,6106636796.400001,2.6993446409512147,Modéré,24.0,-20.299999999999997,0.13712374581939796,0.8500000000000001,0.7857142857142857,0.590946010511228
2021,Japan,23.8,19.5,1.9,1597.0,428766962,34.9,0,46.2,2020,8360955759.0,1.7897426719268348,Faible,8.800000000000004,14.700000000000001,0.6287625418060201,0.22499999999999998,0.0,0.28458751393534004
2021,Japan,31.3,2.0,3.5,883.0,606697131,22.5,1,21.1,2020,1213394262.0,11.249943750281249,Faible,-25.1,7.5,0.8795986622073578,0.625,0.07142857142857142,0.5253424112119764
2021,Japan,16.1,3.6,4.3,991.0,5467801,25.7,7,29.9,2020,19684083.6,7.1388690586970585,Faible,8.799999999999997,-15.2,0.3712374581939799,0.825,0.5,0.56541248606466
2021,Japan,10.1,5.0,3.4,1712.0,847894451,34.8,12,41.6,2020,4239472255.0,6.95998608002784,Modéré,11.700000000000003,-6.000000000000002,0.1705685618729097,0.6,0.8571428571428571,0.5425704730052555
2022,Japan,31.9,9.5,5.0,1412.0,433898990,46.3,5,49.2,2020,4122040405.0,4.87367908033781,Faible,7.600000000000001,21.799999999999997,0.8996655518394648,1.0,0.3571428571428571,0.752269469660774
2022,Japan,10.4,4.8,1.1,2127.0,1360173043,21.8,6,25.9,2020,6528830606.4,4.541657204880824,Faible,-23.300000000000004,-21.5,0.1806020066889632,0.025000000000000022,0.42857142857142855,0.21139114508679727
2022,Japan,29.8,19.9,1.3,2210.0,968059240,34.9,11,28.6,2020,19264378876.0,1.753767962930672,Modéré,2.700000000000003,19.4,0.8294314381270903,0.07500000000000001,0.7857142857142857,0.5633819079471253
